Id,SalePrice
2027,157871.13625374154
2028,147284.80183645626
2029,179495.4688585407
2030,256582.05173497385
2031,212240.69078000632
2032,239919.31669320294
2033,242403.17668935514
2034,160508.02006675288
2035,204505.19448548104
2036,173882.24023672423
2037,174318.64190547646
2038,279180.4301041916
2039,203893.23171626552
2040,286237.1068295356
2041,257931.4717819396
2042,200333.19672923707
2043,165419.6056415385
2044,164642.98167463284
2045,207510.30246698135
2046,136599.01160445058
2047,155548.68044077666
2048,141067.62224026854
2049,138218.63236564674
2050,178573.51168344574
2051,110504.28456147152
2052,141260.58502576052
2053,146465.2452654301
2054,90526.97252383751
2055,178654.20380994672
2056,151850.82624145018
2057,116308.80631993666
2058,243401.5297138763
2059,148135.57672038392
2060,157659.7486265255
2061,169848.136021908
2062,133856.39219332457
2063,113344.998501971
2064,141309.04337672616
2065,108533.36590763653
2066,179616.8592568482
2067,129943.92324545224
2068,145053.4130268671
2069,78433.97641864362
2070,106839.65839156331
2071,101268.45092176434
2072,121388.65570924671
2073,140608.80190645208
2074,161812.0509902708
2075,139852.95624455376
2076,122328.46873163019
2077,148777.71208089634
2078,129889.98566070243
2079,122752.90176892577
2080,111950.69456400989
2081,114203.07853981582
2082,129913.38666956969
2083,154387.69774126864
2084,111260.25248512364
2085,134297.18791350917
2086,135461.28029312973
2087,120144.45391417241
2088,92031.2241932781
2089,81018.25719724405
2090,138488.54173852212
2091,129923.45210935331
2092,136204.91614299238
2093,110897.4543055684
2094,110216.25863503366
2095,143361.7801548762
2096,85107.62408580187
2097,100035.52431388263
2098,141894.72438419354
2099,55231.568465398464
2100,117379.46375136332
2101,124364.75430719684
2102,135112.49280647706
2103,115795.04996095638
2104,116822.4159712256
2105,148527.49098704706
2106,73892.0428070128
2107,208976.7358758132
2108,117696.96706664612
2109,120266.1370166629
2110,132931.51230382323
2111,139359.90547773914
2112,146471.12961660593
2113,118395.77974407948
2114,109408.32144236483
2115,156721.490797736
2116,114074.81812787452
2117,151112.92712167042
2118,124798.74607243542
2119,104140.4820362712
2120,102968.21780294161
2121,102240.94969995257
2122,118176.36299057293
2123,84429.16908466442
2124,165394.0413149799
2125,130216.70729992485
2126,156778.23501619778
2127,138024.61930701672
2128,124504.63310535125
2129,94818.46627801741
2130,134247.2864424426
2131,149049.70059497718
2132,109554.7552772774
2133,120935.72710420456
2134,122869.8804591951
2135,107617.1980976933
2136,75043.97063552108
2137,102289.81533838184
2138,138806.5061000506
2139,154133.15915462756
2140,136381.62515454995
2141,155252.39224688293
2142,136078.71073018224
2143,145459.4974492421
2144,108646.75134436676
2145,137255.6407375703
2146,168980.01759386543
2147,144857.98007892526
2148,172818.33868327472
2149,155753.8483953528
2150,221316.63495361398
2151,95530.67604287529
2152,178796.2371299282
2153,158958.68055223828
2154,100895.8649191279
2155,138840.02242182524
2156,284140.56784163625
2157,224233.94980980174
2158,238783.8283827293
2159,226262.54571780757
2160,157403.79635926752
2161,238996.58538868921
2162,352828.9310405718
2163,364787.0705259829
2164,235120.92830823857
2165,195055.81610752174
2166,153240.35140940954
2167,197975.89003050193
2168,203884.20662617713
2169,200918.48510964916
2170,229503.3354045353
2171,155852.85999374732
2172,141744.70268818882
2173,177183.39821254142
2174,227983.07148661267
2175,246783.8708625524
2176,315562.9421808354
2177,248771.5418713186
2178,207645.02046573345
2179,148804.3067285058
2180,260002.46263897594
2181,203224.7670353057
2182,250649.11928609104
2183,189594.75626509197
2184,133656.13698342541
2185,122008.00926662653
2186,124685.41846103985
2187,156706.04587305512
2188,153965.20217875845
2189,309390.0023079772
2190,79277.29910774116
2191,79936.28203051472
2192,91613.3576489316
2193,107548.58047215108
2194,102690.0250310778
2195,107575.16682056146
2196,112318.06523356734
2197,110968.74609391644
2198,141806.68734689662
2199,165605.19187995145
2200,149122.81758380902
2201,128344.55980039526
2202,179511.15170936208
2203,169012.90127659103
2204,216253.6971242967
2205,126492.99087379978
2206,140695.65959221384
2207,211110.91422425464
2208,238153.24292161028
2209,230763.50740951896
2210,140016.21960425508
2211,112400.54807411961
2212,117074.58378204092
2213,102977.30432394102
2214,167519.55516198804
2215,115094.05296725818
2216,135651.0514566532
2217,71445.69268694155
2218,78314.22753224353
2219,56059.39407772578
2220,68245.56225979594
2221,340743.59695345716
2222,272010.5851465409
2223,351583.966984421
2224,229715.59120946896
2225,114629.89155938341
2226,184119.0041799008
2227,212949.39083250554
2228,270146.2108138345
2229,227671.24967713776
2230,174591.3792997771
2231,230256.74359661184
2232,179710.5101383755
2233,185075.93992352948
2234,241161.8971774089
2235,260926.50585350854
2236,263362.9108214172
2237,338637.77618876717
2238,203038.72062189173
2239,97303.8652896588
2240,160732.91530590362
2241,165320.93723561344
2242,125578.79239733194
2243,132513.35162587345
2244,98811.1633447254
2245,97173.85091834996
2246,148429.5954636691
2247,100751.28414388088
2248,135876.70211636185
2249,128580.74473663695
2250,135785.4119742795
2251,141098.1473231785
2252,163425.57922346986
2253,152280.34048674273
2254,180760.3075710943
2255,184316.02412101364
2256,184962.4298070919
2257,202672.3433500596
2258,161148.21070670415
2259,181739.58925580457
2260,163861.2032349585
2261,180562.8190946091
2262,197865.29786732415
2263,348825.0357085523
2264,421573.0668641665
2265,209346.74668518954
2266,288561.5994883611
2267,358104.27846333577
2268,390174.1507702326
2269,155635.89244826138
2270,181331.51937850175
2271,206993.16949890603
2272,188349.4710888409
2273,167044.3890187253
2274,174872.7186344376
2275,161277.13631138823
2276,186383.11534135384
2277,176188.85170698725
2278,149674.06739586606
2279,139792.13962831226
2280,120476.69231663327
2281,183664.51149352922
2282,180397.29432057
2283,98903.0166421774
2284,114251.77070222885
2285,134751.17237517238
2286,121198.67480473555
2287,356944.53949768114
2288,269373.1688907516
2289,361621.5430771564
2290,438984.01052804134
2291,397137.4438684359
2292,405181.1430252498
2293,454564.28874283994
2294,427286.55127100076
2295,449550.85725497006
2296,301945.83749982726
2297,320948.5982770319
2298,329433.4642158931
2299,425039.8547178533
2300,340976.3373746503
2301,320234.2328543191
2302,231329.07135154467
2303,257831.38072291767
2304,226329.99193187876
2305,186546.78243702828
2306,185433.95644431177
2307,191829.69966031046
2308,216000.75422937368
2309,281130.6151947593
2310,216315.623769888
2311,176920.49762968376
2312,166563.64914898266
2313,176229.06860723367
2314,175845.05387388516
2315,175477.8802134261
2316,216144.7520063758
2317,176719.34717693357
2318,179726.92011009777
2319,179287.2789852856
2320,219984.15962242597
2321,222723.33642090872
2322,164836.64295371165
2323,170114.1655706872
2324,162857.90785491336
2325,205713.90232245537
2326,158313.01505102092
2327,216824.3558115112
2328,235595.41557323514
2329,189145.11670532648
2330,181013.40019773273
2331,355037.0071011396
2332,384612.1126439626
2333,309545.58624825475
2334,274244.2335543295
2335,276857.70996749215
2336,320392.20699206355
2337,253755.9324628464
2338,252770.00612812222
2339,226699.06621366652
2340,401187.9580783108
2341,203626.80835065668
2342,229605.75983825632
2343,213062.67045487874
2344,243433.42854505675
2345,223306.1529691064
2346,210061.64135251197
2347,201547.62306452447
2348,234485.84209575588
2349,182067.64626704794
2350,309314.32943170145
2351,278875.68506912875
2352,252838.90239381406
2353,280183.4209011976
2354,131755.1395573198
2355,147176.31387307297
2356,165532.98655426558
2357,209123.55491181114
2358,195025.24175051122
2359,125320.88560818166
2360,118791.77219536935
2361,139260.2060112329
2362,268933.3530064793
2363,134610.4924827333
2364,148984.08993677856
2365,199091.0811765162
2366,183837.18212302073
2367,230158.71015328975
2368,192946.12559233163
2369,229926.7869690605
2370,180447.22990473494
2371,176492.57924539075
2372,207321.5517094008
2373,269335.2555417621
2374,289034.96858634456
2375,243838.09658572671
2376,271332.32863327593
2377,294405.9753017762
2378,139044.36282105345
2379,174474.20262651815
2380,144955.36437564096
2381,153141.49064246466
2382,192055.84416122647
2383,193917.56774360855
2384,240435.3492169262
2385,158784.52033677933
2386,133625.96349508333
2387,144281.37851784963
2388,111104.90638245763
2389,129577.12974630942
2390,159038.59937316057
2391,144172.07077817185
2392,122976.79360382762
2393,160164.9171256363
2394,143020.46844805847
2395,207077.1600923378
2396,152265.94477986786
2397,201505.43674150546
2398,133750.7615934935
2399,50238.01345562309
2400,50479.30679416498
2401,113897.05678720777
2402,144661.1670985322
2403,126759.07211734385
2404,154828.00355582108
2405,163457.43516908985
2406,132603.28720585245
2407,123876.48109292335
2408,141362.7846292976
2409,132907.17073738223
2410,159459.51503550293
2411,121550.25775551161
2412,155687.95682045902
2413,136990.73834764035
2414,141926.56655289436
2415,129437.56337029829
2416,122723.94048567503
2417,125284.69509488101
2418,125189.86027016526
2419,128474.38252060997
2420,119066.16628447585
2421,143698.38996215147
2422,118705.19613914385
2423,125174.87088754945
2424,152470.49010285913
2425,316967.12202600413
2426,120076.58684267614
2427,132485.03658205966
2428,166935.67578887427
2429,118907.95652424856
2430,127650.35184859959
2431,110526.77532316305
2432,143364.6431990337
2433,147313.82825083815
2434,138606.71784332363
2435,150549.4576240058
2436,109763.06159816384
2437,119803.16780574688
2438,120150.02435945581
2439,114314.49732101928
2440,118694.91680004676
2441,80791.27205609556
2442,92925.126142744
2443,124645.87390065947
2444,127637.78748228814
2445,75445.2065000117
2446,136213.47574671655
2447,172661.47996120504
2448,144433.04884584955
2449,93466.67257103372
2450,146830.028338996
2451,130132.994340608
2452,198544.7801512626
2453,96139.4872350967
2454,125762.33530874529
2455,116793.25284946863
2456,131360.52500771
2457,127717.15620143485
2458,122921.88426802914
2459,113446.81076758404
2460,127373.18559917764
2461,123639.71634445376
2462,140430.9745857194
2463,119611.85911945283
2464,156638.94983577536
2465,135452.7495823862
2466,119805.78877525129
2467,128814.88911485407
2468,82194.02481784884
2469,69961.40616246469
2470,186784.78336061505
2471,199046.0664310215
2472,157901.00400553746
2473,115482.63127665035
2474,97869.89264245224
2475,222210.62401903066
2476,112625.1010347464
2477,130994.81674551987
2478,146176.34964965546
2479,100067.42357414862
2480,137829.69968031565
2481,129647.10058702748
2482,137695.340816896
2483,117790.559783639
2484,124785.4558794217
2485,128116.3668493768
2486,151024.31129532176
2487,214506.51658167638
2488,142953.89192464142
2489,153591.64034650987
2490,149356.4908904091
2491,81237.69435141925
2492,175771.63477608084
2493,147864.9392778046
2494,144550.42531351178
2495,105443.79789777056
2496,243960.2934958076
2497,140241.3451103042
2498,108812.55741316723
2499,84822.07249167966
2500,128168.97311800392
2501,126860.93738560812
2502,136979.2633723188
2503,75828.5347338934
2504,167814.81845033928
2505,233805.55195396885
2506,259167.8508265611
2507,313874.4940606195
2508,257596.04669354617
2509,230093.47080852892
2510,231845.42809405888
2511,181950.75294388353
2512,231795.23947467544
2513,213463.61366686723
2514,256044.7758400721
2515,150125.50860732576
2516,165204.69918783876
2517,144151.65829039118
2518,148100.35147514983
2519,225583.33760559798
2520,210209.27160406578
2521,190608.33405130467
2522,218515.48365126265
2523,123333.61634124011
2524,130980.61372337815
2525,150286.73340852326
2526,141360.06636853077
2527,130063.32960243021
2528,129740.00589829334
2529,133490.72430615124
2530,131168.77552050902
2531,253198.78150236874
2532,229443.39140722345
2533,202742.3024478632
2534,232802.69133034747
2535,304224.4404903074
2536,246481.17937703757
2537,210756.78882047458
2538,177528.0182615559
2539,170802.42843254178
2540,176344.9352053829
2541,177943.0873996806
2542,175498.4669269855
2543,145852.71013269862
2544,115363.31112944128
2545,142849.72285943225
2546,131291.35898450625
2547,131286.30383057072
2548,155775.770849146
2549,163887.28831515604
2550,350747.01092139125
2551,150224.3386228971
2552,130731.21839010455
2553,71580.86670518469
2554,91686.51896425657
2555,123355.5664693145
2556,101382.12133287803
2557,93083.34712118172
2558,162905.27153639463
2559,145137.98227440202
2560,143365.82449472448
2561,128139.25567963914
2562,159325.69884578127
2563,157160.3057613596
2564,182789.37449982314
2565,141914.67979849188
2566,195642.26576273012
2567,131937.31153138366
2568,192164.8963849833
2569,198662.6475241667
2570,130145.41860147336
2571,203804.13004713002
2572,143393.1114873666
2573,212213.52736467955
2574,300513.90283907426
2575,128509.8187063277
2576,122844.1973499768
2577,146842.55459127133
2578,77954.17559116404
2579,74548.61152958695
2580,139113.11891067072
2581,119437.8418840035
2582,106732.1649546245
2583,253836.33121007032
2584,142201.67300376509
2585,232155.3624204594
2586,189621.6235151395
2587,181795.31644576608
2588,128070.12535010939
2589,142724.9573435792
2590,220413.54246633843
2591,256636.67387603724
2592,224231.95220540988
2593,251997.47617066465
2594,172119.35776562814
2595,217776.1797034899
2596,320722.4547824556
2597,213927.14117555527
2598,278347.9568522044
2599,306023.5784522572
2600,172145.608740357
2601,151848.74021830002
2602,80049.08801808266
2603,87752.55754923723
2604,82851.96484147281
2605,72892.77970272419
2606,155200.26458219526
2607,198012.9972306652
2608,207057.69211551655
2609,163991.24570755492
2610,115841.37070481318
2611,136343.14940691306
2612,150813.0442048972
2613,126866.8549316932
2614,128978.45782108011
2615,137949.609554127
2616,142357.06416063826
2617,174659.19369532217
2618,175805.02726556853
2619,188741.45299847753
2620,188579.1880780773
2621,177714.15739390615
2622,183134.31798572344
2623,227290.0250232945
2624,309912.03999372496
2625,304800.0353584459
2626,167782.6218809904
2627,166834.2797168832
2628,451085.97221130156
2629,666432.7183355849
2630,363430.13073632756
2631,520861.0767396401
2632,429313.4506936519
2633,307370.91185183404
2634,391751.64282703056
2635,164481.49916559958
2636,179897.25974536745
2637,182642.0380870313
2638,246196.78001202855
2639,181560.62794802434
2640,152592.4938587815
2641,98458.27741918368
2642,197567.46761348864
2643,103456.45743067305
2644,126335.89799482016
2645,103608.42792337373
2646,96318.66936500071
2647,98795.52909289926
2648,131712.69266900767
2649,152889.39910341907
2650,130812.47906187158
2651,146061.97209282158
2652,495543.1320964886
2653,237150.11529560568
2654,263698.5334323028
2655,383262.796202357
2656,322763.71390938153
2657,307672.2894658032
2658,289993.818297362
2659,335537.2769298187
2660,390373.7711870282
2661,358291.81895756116
2662,347017.141839104
2663,257109.0119731044
2664,281538.082615625
2665,338851.6970229074
2666,296542.59631535754
2667,166552.4868751243
2668,175350.64525534183
2669,178452.2881305979
2670,283096.1117646399
2671,179115.7616659432
2672,170714.04942703864
2673,202267.45824197854
2674,204987.05118894554
2675,159223.50906495217
2676,182184.14258129385
2677,187085.42233983145
2678,271447.3462846545
2679,260405.5024501414
2680,268302.63912912214
2681,388932.4068993752
2682,320891.1738684827
2683,539513.4628193256
2684,311888.3750159179
2685,378594.071146625
2686,253583.5529084402
2687,306860.6532559989
2688,212636.66314433538
2689,204079.18966734564
2690,480192.42309055984
2691,203436.0392950845
2692,136391.0214329915
2693,188330.89530185424
2694,131279.78331402678
2695,188957.86825621905
2696,181196.13757905702
2697,201383.22448904274
2698,179688.7781845504
2699,171335.63826237337
2700,165421.93289477954
2701,158709.01014555164
2702,129141.13181623508
2703,114970.73429267576
2704,148825.36708084244
2705,127439.26565415705
2706,122435.39794092438
2707,135389.7391249177
2708,136203.25668833405
2709,98759.85217007514
2710,124131.6488709921
2711,273059.47821089294
2712,390255.2851695972
2713,165350.49206898516
2714,147400.00057821302
2715,172072.46851973174
2716,143374.84215616313
2717,194144.63766102918
2718,228750.12547520146
2719,144889.9392954506
2720,152072.11672548618
2721,138917.62306084073
2722,168426.59133721172
2723,148183.98029264173
2724,131455.2143240344
2725,135023.92158276425
2726,149156.76129362066
2727,160584.6634834954
2728,176824.0376564115
2729,143027.277024549
2730,145764.5096591958
2731,118585.06283758444
2732,129314.76264206068
2733,156256.24154355258
2734,140531.41044710999
